image_id,filename,relative_path,tract,category,super_category,super_category_id,class_name,class_id,width,height,aspect_ratio,file_size_kb,laplacian_var,mean_brightness,specular_ratio,quality_tag,phash,split
IMG_04432,6c2280f8-368f-439e-ac39-8592415c6e5d.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/6c2280f8-368f-439e-ac39-8592415c6e5d.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,150.94,573.85,102.15,2.708,Good_Quality,b5a5d5d556565212,train
IMG_07231,04a81984-101f-4736-84ba-522b39951cd9.jpg,upper-gi-tract/anatomical-landmarks/pylorus/04a81984-101f-4736-84ba-522b39951cd9.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,738.48,84.36,125.75,0.384,Good_Quality,d0cf049f133e06fc,train
IMG_10153,59e5b919-bf70-424a-ab8f-a6cb44da9096.jpg,upper-gi-tract/pathological-findings/esophagitis-a/59e5b919-bf70-424a-ab8f-a6cb44da9096.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1349,1071,1.26,672.78,58.01,111.01,0.004,Motion_Blur,f11f00ef457e1ba0,train
IMG_07719,8019bfb3-90c7-4ff1-88e3-60116e5c7a94.jpg,upper-gi-tract/anatomical-landmarks/pylorus/8019bfb3-90c7-4ff1-88e3-60116e5c7a94.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,675.95,44.01,150.62,0.103,Motion_Blur,917940ae46ce5f39,train
IMG_05283,13f39318-1e99-4959-b46f-e03c5dd499d8.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/13f39318-1e99-4959-b46f-e03c5dd499d8.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,635,548,1.159,227.82,345.7,123.89,1.498,Good_Quality,d5804a4b4b6f077b,train
IMG_05028,f1cc33aa-bbb0-4aad-9fa7-f3cf19abb8e3.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/f1cc33aa-bbb0-4aad-9fa7-f3cf19abb8e3.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,156.15,620.05,76.91,0.153,Good_Quality,b508d6315b634f1b,train
IMG_00800,c5494602-cad6-424e-93f5-86a6f565a223.jpg,lower-gi-tract/anatomical-landmarks/cecum/c5494602-cad6-424e-93f5-86a6f565a223.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,627,547,1.146,232.29,443.42,109.11,0.221,Good_Quality,d4005e1b737e494f,train
IMG_04710,a698f87d-7c54-42f6-9da0-00455f241725.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/a698f87d-7c54-42f6-9da0-00455f241725.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,145.06,572.82,84.3,0.412,Good_Quality,e0611d038d1fdbe3,train
IMG_00967,f5a1b66f-d82f-4b1b-a9fe-ae57fe10e076.jpg,lower-gi-tract/anatomical-landmarks/cecum/f5a1b66f-d82f-4b1b-a9fe-ae57fe10e076.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,616,531,1.16,214.08,157.05,102.88,0.066,Good_Quality,80005f67157f1fe5,train
IMG_01402,fcf5d1a1-23eb-4150-a143-bb0a156e5a90.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/fcf5d1a1-23eb-4150-a143-bb0a156e5a90.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,623,530,1.175,199.29,165.9,116.45,0.351,Good_Quality,c42d047556761f7a,train
IMG_09931,7ce23f01-78dd-4133-8b1b-68636217f878.jpg,upper-gi-tract/pathological-findings/barretts/7ce23f01-78dd-4133-8b1b-68636217f878.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,barretts,0,1221,1012,1.207,756.64,55.1,133.95,0.003,Motion_Blur,803b546e517b4b6b,train
IMG_02429,fb965782-4187-4145-b117-d5aec3a2d63d.jpg,lower-gi-tract/pathological-findings/polyps/fb965782-4187-4145-b117-d5aec3a2d63d.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,602,528,1.14,43.72,303.84,114.85,0.886,Good_Quality,c53f0ee55ad46a90,train
IMG_09925,5460818f-5c1d-4e61-9f90-4f974d150689.jpg,upper-gi-tract/pathological-findings/barretts/5460818f-5c1d-4e61-9f90-4f974d150689.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,barretts,0,1225,1015,1.207,669.07,39.92,171.52,1.839,Motion_Blur,d02f419f47fc0372,train
IMG_10630,de0f50da-0636-4bed-9d77-f8372b9ae8be.jpg,upper-gi-tract/pathological-findings/esophagitis-b-d/de0f50da-0636-4bed-9d77-f8372b9ae8be.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-b-d,8,1349,1071,1.26,694.38,68.24,110.5,0.097,Motion_Blur,e1d4503b50bc4777,train
IMG_09786,ded3a436-bb3c-4d2c-801c-60121d70a25d.jpg,upper-gi-tract/anatomical-landmarks/z-line/ded3a436-bb3c-4d2c-801c-60121d70a25d.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1013,1.209,825.78,105.96,141.67,3.375,Good_Quality,e04f812f047f4b7c,train
IMG_06650,7451df89-2ef7-4fc7-b8c4-10eec3d22fb5.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/7451df89-2ef7-4fc7-b8c4-10eec3d22fb5.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,532,1.19,246.76,600.4,99.24,0.613,Good_Quality,95125d635c326eb3,train
IMG_08395,3c4ee943-c04d-453c-8798-f75aad3436bf.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/3c4ee943-c04d-453c-8798-f75aad3436bf.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1012,1.207,719.37,39.83,125.44,0.712,Motion_Blur,941f45ff509641ec,train
IMG_04031,14dd96f4-c76b-4f19-bd32-90134dfc07a6.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/14dd96f4-c76b-4f19-bd32-90134dfc07a6.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,152.49,579.32,109.21,0.139,Good_Quality,b420d59555755e33,train
IMG_09546,9a494eb0-451e-49ef-ab07-b16943958092.jpg,upper-gi-tract/anatomical-landmarks/z-line/9a494eb0-451e-49ef-ab07-b16943958092.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1349,1071,1.26,637.5,41.76,119.96,0.005,Motion_Blur,953341ce44bf123f,train
IMG_00723,b247f7ea-40d9-4c0a-9f93-abc135683211.jpg,lower-gi-tract/anatomical-landmarks/cecum/b247f7ea-40d9-4c0a-9f93-abc135683211.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,531,1.192,199.81,310.19,109.48,0.041,Good_Quality,f4211309530f7afe,train
IMG_09588,a7cefb3f-6c51-4371-8b47-bff8940d95bd.jpg,upper-gi-tract/anatomical-landmarks/z-line/a7cefb3f-6c51-4371-8b47-bff8940d95bd.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1013,1.209,804.59,93.79,152.55,1.236,Good_Quality,803f552f41fe03ec,train
IMG_09557,9cc15a70-b5b3-443d-bf51-e88b68e87ddd.jpg,upper-gi-tract/anatomical-landmarks/z-line/9cc15a70-b5b3-443d-bf51-e88b68e87ddd.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1013,1.209,830.64,70.59,145.23,0.984,Motion_Blur,903845e351a76baf,train
IMG_04227,41a36e61-7f3b-405e-b096-562e8ebf6272.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/41a36e61-7f3b-405e-b096-562e8ebf6272.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,170.71,639.1,111.54,0.294,Good_Quality,d1884517557f5639,train
IMG_08735,b344c515-b572-496b-9d5a-2e803c3c2b90.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/b344c515-b572-496b-9d5a-2e803c3c2b90.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1225,1013,1.209,889.54,83.31,113.07,0.069,Good_Quality,953740c502bd46ff,train
IMG_05090,02ceb306-aae8-4682-ba94-d6569f31043a.jpg,lower-gi-tract/quality-of-mucosal-views/impacted-stool/02ceb306-aae8-4682-ba94-d6569f31043a.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,impacted-stool,11,633,531,1.192,144.43,563.42,67.29,1.864,Good_Quality,b595d59556d2ca0a,train
IMG_08836,d2182f91-f5d0-4a53-b539-93f8a60232f4.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/d2182f91-f5d0-4a53-b539-93f8a60232f4.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1225,1013,1.209,892.94,167.52,116.87,5.684,High_Reflection,e517607e05f854ab,train
IMG_05394,30253c3a-3f85-47b9-93b0-dfb510468d41.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/30253c3a-3f85-47b9-93b0-dfb510468d41.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,620,531,1.168,215.42,518.34,86.69,0.534,Good_Quality,e0861f1fdc5f4c48,train
IMG_08492,5c12d190-1f97-432e-afe3-1fa7e585e77c.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/5c12d190-1f97-432e-afe3-1fa7e585e77c.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1225,1012,1.21,788.48,46.65,57.42,0.02,Motion_Blur,a59d40644779937b,train
IMG_00009,020945d2-ade3-4cf9-b15d-634729b2b4a2.jpg,lower-gi-tract/anatomical-landmarks/cecum/020945d2-ade3-4cf9-b15d-634729b2b4a2.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,532,1.19,217.9,398.14,110.36,0.211,Good_Quality,d40357695a2d72cd,train
IMG_02018,9564fe16-484f-4af2-b61f-22bf6e01fa8c.jpg,lower-gi-tract/pathological-findings/polyps/9564fe16-484f-4af2-b61f-22bf6e01fa8c.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,1348,1070,1.26,112.02,96.39,114.69,0.44,Good_Quality,d565106c11cf5ba7,train
IMG_09574,a3548116-6770-4690-8cb4-ab520780b96a.jpg,upper-gi-tract/anatomical-landmarks/z-line/a3548116-6770-4690-8cb4-ab520780b96a.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1012,1.207,820.88,317.4,160.36,0.332,Good_Quality,81bd417515cf571a,train
IMG_08006,caab826e-8653-4132-b998-622dac15ebe1.jpg,upper-gi-tract/anatomical-landmarks/pylorus/caab826e-8653-4132-b998-622dac15ebe1.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1015,1.207,768.73,280.4,127.82,0.186,Good_Quality,c49f112d149b7d6c,train
IMG_05338,2206a877-e2f5-409e-aeed-df91b5e127a5.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/2206a877-e2f5-409e-aeed-df91b5e127a5.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,631,548,1.151,226.96,373.92,87.34,1.223,Good_Quality,d6390d00c186dbff,train
IMG_05734,8a562810-dc02-4fa1-8788-30824f093688.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/8a562810-dc02-4fa1-8788-30824f093688.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,531,1.192,230.41,603.46,104.63,0.393,Good_Quality,950955255551dfce,train
IMG_09211,401cce89-2f06-49ac-af41-f439346826b7.jpg,upper-gi-tract/anatomical-landmarks/z-line/401cce89-2f06-49ac-af41-f439346826b7.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1013,1.205,725.65,58.81,142.97,1.753,Motion_Blur,801f51ff40ff03b8,train
IMG_05796,985c005b-3fe1-4e2b-9cac-768c0f8833f7.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/985c005b-3fe1-4e2b-9cac-768c0f8833f7.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,635,548,1.159,247.27,649.37,111.79,0.319,Good_Quality,9502d72b1fa97274,train
IMG_05022,f1326a04-f0c7-4688-8437-aaba42481a58.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/f1326a04-f0c7-4688-8437-aaba42481a58.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,148.36,582.63,73.1,0.157,Good_Quality,a50cd5b756c9522d,train
IMG_10321,c85b26c4-17f3-4a85-9074-afb98b31e601.jpg,upper-gi-tract/pathological-findings/esophagitis-a/c85b26c4-17f3-4a85-9074-afb98b31e601.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,613,524,1.17,223.01,343.71,145.55,0.279,Good_Quality,f0d1013f006f1dbf,train
IMG_02198,c4382db9-1b32-4247-800d-9c30d6631e64.jpg,lower-gi-tract/pathological-findings/polyps/c4382db9-1b32-4247-800d-9c30d6631e64.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,528,528,1.0,31.52,194.83,118.33,1.196,Good_Quality,c14e068b0bec3fb9,train
IMG_07806,94065638-de05-4be8-9f0c-9680031513da.jpg,upper-gi-tract/anatomical-landmarks/pylorus/94065638-de05-4be8-9f0c-9680031513da.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,704.96,37.23,131.84,0.059,Motion_Blur,803f403f14fe43f3,train
IMG_00999,fe1ec194-273c-455e-988c-28991b3b8115.jpg,lower-gi-tract/anatomical-landmarks/cecum/fe1ec194-273c-455e-988c-28991b3b8115.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,618,531,1.164,221.06,576.15,99.72,0.031,Good_Quality,c4035f2d429f7b68,train
IMG_04648,985272dc-4824-4ed4-a69b-d63e56fd803f.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/985272dc-4824-4ed4-a69b-d63e56fd803f.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,156.02,627.07,103.38,0.994,Good_Quality,9184551557d75e1e,train
IMG_08459,4eb35b7a-dcbe-41cb-9558-3ee165ce2dfc.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/4eb35b7a-dcbe-41cb-9558-3ee165ce2dfc.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,709.15,89.75,104.78,0.592,Good_Quality,97e6600841997ef7,train
IMG_08871,dcd258bf-06d0-41a4-82fd-80781d2f1616.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/dcd258bf-06d0-41a4-82fd-80781d2f1616.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,791.88,103.63,128.81,0.839,Good_Quality,9591513d560fc23f,train
IMG_03581,6b6e453f-24a0-479b-aca7-9bd35470d1cb.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/6b6e453f-24a0-479b-aca7-9bd35470d1cb.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,172.15,647.06,105.82,0.599,Good_Quality,b52ad5055535d4dc,train
IMG_01330,ca4f92b6-2bcc-45d8-9ab7-0b5de4016e02.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/ca4f92b6-2bcc-45d8-9ab7-0b5de4016e02.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,633,532,1.19,202.02,452.02,94.1,0.023,Good_Quality,942957a3624fdab4,train
IMG_09384,7409f9d4-bc14-4f73-b69c-85ef04b5ff14.jpg,upper-gi-tract/anatomical-landmarks/z-line/7409f9d4-bc14-4f73-b69c-85ef04b5ff14.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1011,1.208,739.03,52.8,142.14,0.083,Motion_Blur,85965417465a5b7b,train
IMG_09441,82034b72-78a3-4848-8036-e2b24aee5253.jpg,upper-gi-tract/anatomical-landmarks/z-line/82034b72-78a3-4848-8036-e2b24aee5253.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1014,1.208,816.22,82.18,150.9,1.746,Good_Quality,815b453e55fc5f80,train
IMG_09107,22d26d4e-a473-4cc6-83b3-f392130520e4.jpg,upper-gi-tract/anatomical-landmarks/z-line/22d26d4e-a473-4cc6-83b3-f392130520e4.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1013,1.209,858.36,126.93,133.05,2.507,Good_Quality,a09f553e553a06d9,train
IMG_09645,b5f805df-53bb-4e2e-bd4c-163afe67a616.jpg,upper-gi-tract/anatomical-landmarks/z-line/b5f805df-53bb-4e2e-bd4c-163afe67a616.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1012,1.207,801.43,308.29,158.68,0.015,Good_Quality,90b54527551f471f,train
IMG_03578,6a909861-a752-4430-a6a1-182c1e59f782.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/6a909861-a752-4430-a6a1-182c1e59f782.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,531,1.192,175.07,680.41,103.09,0.753,Good_Quality,d08c271515f77738,train
IMG_07865,a3cd5623-556c-48f9-adac-c0ac244eb46b.jpg,upper-gi-tract/anatomical-landmarks/pylorus/a3cd5623-556c-48f9-adac-c0ac244eb46b.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,666.12,52.0,111.01,0.679,Motion_Blur,d0c84707193bc73f,train
IMG_06505,4c4d7386-d199-48e1-b1e1-79546fc93db7.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/4c4d7386-d199-48e1-b1e1-79546fc93db7.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,623,531,1.173,193.64,357.69,104.27,0.592,Good_Quality,d40611131b6e7f1f,train
IMG_01215,7415479b-e181-451a-a970-d251a8c66111.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/7415479b-e181-451a-a970-d251a8c66111.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,623,530,1.175,196.31,243.65,115.95,0.511,Good_Quality,c03311cd47f54bf8,train
IMG_00779,c0712b08-3ef5-461e-9783-034c1de1cd80.jpg,lower-gi-tract/anatomical-landmarks/cecum/c0712b08-3ef5-461e-9783-034c1de1cd80.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,547,1.161,242.09,454.87,115.26,0.155,Good_Quality,d4805606430f5fff,train
IMG_08164,f36ec646-0c89-41aa-b700-34f4b6c41af3.jpg,upper-gi-tract/anatomical-landmarks/pylorus/f36ec646-0c89-41aa-b700-34f4b6c41af3.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,723.07,72.98,137.01,0.053,Motion_Blur,f03300dd01ff0f76,train
IMG_05800,99300716-f220-4853-9bab-4bffe9944acc.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/99300716-f220-4853-9bab-4bffe9944acc.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,532,1.19,204.27,590.13,92.34,0.984,Good_Quality,c1271f3173666ec8,train
IMG_00094,12fc4384-70c3-4916-80d8-a769065a5190.jpg,lower-gi-tract/anatomical-landmarks/cecum/12fc4384-70c3-4916-80d8-a769065a5190.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,250.35,308.67,126.66,0.145,Good_Quality,95805708579f5bdc,train
IMG_01477,101a484a-5a31-493d-97a9-3ec5650c8bb1.jpg,lower-gi-tract/pathological-findings/polyps/101a484a-5a31-493d-97a9-3ec5650c8bb1.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,622,528,1.178,44.58,339.68,111.03,1.809,Good_Quality,c563109d73d65e1c,train
IMG_04774,b5fc55e6-2379-4f6a-b013-f27179403d7f.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/b5fc55e6-2379-4f6a-b013-f27179403d7f.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,147.06,607.6,108.62,0.145,Good_Quality,b588c1055d575e3e,train
IMG_09161,306f2cbf-343b-4464-9e77-7d11e3d7b6af.jpg,upper-gi-tract/anatomical-landmarks/z-line/306f2cbf-343b-4464-9e77-7d11e3d7b6af.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1015,1.207,707.73,32.92,138.53,0.056,Motion_Blur,c11f04fe40db1b7a,train
IMG_00741,b6c74bf9-2350-4080-8e3d-77c8de0b1eeb.jpg,lower-gi-tract/anatomical-landmarks/cecum/b6c74bf9-2350-4080-8e3d-77c8de0b1eeb.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,245.64,553.04,113.68,0.172,Good_Quality,95015d964b7e5c69,train
IMG_06754,8d5ae6c6-17a3-4513-8088-e63c187471dd.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/8d5ae6c6-17a3-4513-8088-e63c187471dd.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,615,444,1.385,155.25,538.21,74.47,0.422,Good_Quality,dc298f23d068b55e,train
IMG_05033,f2f2bcc7-ca41-481d-b74a-06e1b6ef6bbb.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/f2f2bcc7-ca41-481d-b74a-06e1b6ef6bbb.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,160.98,606.42,112.39,0.151,Good_Quality,b584d5075e71561e,train
IMG_05711,834dedb9-9709-42a9-9015-d06e0676fae6.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/834dedb9-9709-42a9-9015-d06e0676fae6.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,530,1.175,252.16,413.31,100.33,4.543,High_Reflection,f891011797dcce6c,train
IMG_05717,85197c0f-d40e-42c1-ac1d-f4167acd3e2c.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/85197c0f-d40e-42c1-ac1d-f4167acd3e2c.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,532,1.19,221.67,515.87,110.14,0.428,Good_Quality,9190571e6e737a19,train
IMG_01039,0e63f847-ee28-4bcb-b30f-d462fdff8a5c.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/0e63f847-ee28-4bcb-b30f-d462fdff8a5c.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,633,532,1.19,188.99,619.46,104.52,0.219,Good_Quality,952555321ece5a3e,train
IMG_07034,d5a28941-17e9-498e-b121-a629b3e94bd3.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/d5a28941-17e9-498e-b121-a629b3e94bd3.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,635,548,1.159,263.05,423.41,119.89,0.401,Good_Quality,95844127535a7aef,train
IMG_01208,6dbd962c-0876-442a-b26e-d26381063634.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/6dbd962c-0876-442a-b26e-d26381063634.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,633,531,1.192,212.01,437.52,94.76,0.047,Good_Quality,91195667599f6b30,train
IMG_04923,d354ef88-5c64-4b19-8071-5d7a13cb6784.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/d354ef88-5c64-4b19-8071-5d7a13cb6784.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,156.75,654.18,97.51,0.771,Good_Quality,f58445051dd5571f,train
IMG_06251,09198481-885d-46ad-958d-a04f8fa67a86.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/09198481-885d-46ad-958d-a04f8fa67a86.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,532,1.19,225.84,439.6,111.83,0.007,Good_Quality,d542952956375c75,train
IMG_08288,16887718-f218-4bf0-94f2-db74a4258ee2.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/16887718-f218-4bf0-94f2-db74a4258ee2.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1012,1.207,919.57,401.91,121.58,0.3,Good_Quality,95dc456254af53aa,train
IMG_02196,c37f32d8-5749-4675-a474-10b1325cd438.jpg,lower-gi-tract/pathological-findings/polyps/c37f32d8-5749-4675-a474-10b1325cd438.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,611,530,1.153,30.26,298.34,95.05,0.285,Good_Quality,94c10c17430d7eff,train
IMG_03821,cee91e1e-dc7f-4470-bbc1-12c02e0f626a.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/cee91e1e-dc7f-4470-bbc1-12c02e0f626a.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,193.37,696.27,118.37,0.791,Good_Quality,c1a11505575f5f72,train
IMG_02437,fde89edb-c144-4ad8-943a-efa6a1c82a47.jpg,lower-gi-tract/pathological-findings/polyps/fde89edb-c144-4ad8-943a-efa6a1c82a47.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,626,547,1.144,42.34,390.65,81.65,1.693,Good_Quality,96cb01045f04fefe,train
IMG_09586,a77119d1-65d4-4a2b-9a04-65ff9d9e55d8.jpg,upper-gi-tract/anatomical-landmarks/z-line/a77119d1-65d4-4a2b-9a04-65ff9d9e55d8.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1012,1.207,737.73,60.83,142.21,0.304,Motion_Blur,c01b119f51fd07f4,train
