image_id,filename,relative_path,tract,category,super_category,super_category_id,class_name,class_id,width,height,aspect_ratio,file_size_kb,laplacian_var,mean_brightness,specular_ratio,quality_tag,phash,split,fold
IMG_07033,d598ecc9-f000-4dba-a8a4-fc317c8bab40.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/d598ecc9-f000-4dba-a8a4-fc317c8bab40.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,635,547,1.161,259.89,579.6,111.01,0.28,Good_Quality,858057c3d4b74bcb,train,3
IMG_07347,21eeb81a-6ea2-494b-82ac-5bea7e971fb6.jpg,upper-gi-tract/anatomical-landmarks/pylorus/21eeb81a-6ea2-494b-82ac-5bea7e971fb6.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1015,1.207,739.21,34.53,123.95,0.224,Motion_Blur,909d10585777c7c7,train,3
IMG_10056,1ef77dc3-48d7-4295-9dda-77d4a8e1d741.jpg,upper-gi-tract/pathological-findings/esophagitis-a/1ef77dc3-48d7-4295-9dda-77d4a8e1d741.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1221,1012,1.207,622.8,78.49,166.19,2.986,Motion_Blur,c06a9597509f1773,train,3
IMG_09162,30709197-48b4-437a-b580-3ce6fe65a424.jpg,upper-gi-tract/anatomical-landmarks/z-line/30709197-48b4-437a-b580-3ce6fe65a424.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1020,1.197,1112.14,942.66,125.64,0.946,Good_Quality,a1cc553351f34e56,train,3
IMG_08856,d7ae3623-21b4-4eec-a94f-3610efc5896d.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/d7ae3623-21b4-4eec-a94f-3610efc5896d.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1011,1.208,1033.68,483.19,127.93,1.195,Good_Quality,953355c44db77a88,train,3
IMG_10602,c0b68da7-89fb-436f-b5e6-1ece6438a474.jpg,upper-gi-tract/pathological-findings/esophagitis-b-d/c0b68da7-89fb-436f-b5e6-1ece6438a474.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-b-d,8,1349,1071,1.26,657.88,68.11,111.44,0.033,Motion_Blur,f030c11703cf1fcf,train,3
IMG_09073,19d90756-fe6b-4deb-80b7-1b0a24b47f7c.jpg,upper-gi-tract/anatomical-landmarks/z-line/19d90756-fe6b-4deb-80b7-1b0a24b47f7c.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1013,1.209,859.71,83.23,125.6,0.284,Good_Quality,c01f413f157f02be,train,3
IMG_07963,bffaa9f0-77c0-4533-a09a-fa4664faab1a.jpg,upper-gi-tract/anatomical-landmarks/pylorus/bffaa9f0-77c0-4533-a09a-fa4664faab1a.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,613,524,1.17,211.9,208.1,142.64,0.356,Good_Quality,d03740d909db4f73,train,3
IMG_06404,33d572c5-0154-468c-8b1d-5651127e6dcf.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/33d572c5-0154-468c-8b1d-5651127e6dcf.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,571,532,1.073,214.63,254.82,115.36,1.588,Good_Quality,c49b106710df51fe,train,3
IMG_09446,83768c6c-c609-4891-8217-0e6c83dd1dce.jpg,upper-gi-tract/anatomical-landmarks/z-line/83768c6c-c609-4891-8217-0e6c83dd1dce.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1349,1071,1.26,709.84,63.77,131.4,0.266,Motion_Blur,c16e11b110e75e7e,train,3
IMG_02295,dc748fe5-0b3a-41bc-a68c-d9a9b70e034e.jpg,lower-gi-tract/pathological-findings/polyps/dc748fe5-0b3a-41bc-a68c-d9a9b70e034e.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,594,528,1.125,39.32,297.09,106.13,4.713,High_Reflection,c1e91d1504d07f5f,train,3
IMG_03262,d1fede4e-0bd8-4d09-ba88-b6d2d9620f32.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/d1fede4e-0bd8-4d09-ba88-b6d2d9620f32.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-3,21,628,530,1.185,244.9,271.96,116.0,0.384,Good_Quality,c5811565571f1ef2,train,3
IMG_03762,b90fe0bb-59fb-4dfa-b007-cf0df44321d4.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/b90fe0bb-59fb-4dfa-b007-cf0df44321d4.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,635,547,1.161,216.27,615.78,96.76,0.263,Good_Quality,9596d7494d6c2636,train,3
IMG_00113,180eb815-da30-4397-b22b-43c740bc4392.jpg,lower-gi-tract/anatomical-landmarks/cecum/180eb815-da30-4397-b22b-43c740bc4392.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,531,1.192,224.91,693.63,112.21,0.13,Good_Quality,950a5d7554597366,train,3
IMG_10333,d2cbe37b-0dd9-4f45-ae84-ab165b143d48.jpg,upper-gi-tract/pathological-findings/esophagitis-a/d2cbe37b-0dd9-4f45-ae84-ab165b143d48.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1221,1011,1.208,911.55,322.87,110.78,0.016,Good_Quality,809f453957c63bcc,train,3
IMG_06766,909bd39d-0325-4407-93bc-b823118565a8.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/909bd39d-0325-4407-93bc-b823118565a8.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,635,547,1.161,246.98,520.01,108.01,0.447,Good_Quality,d4945155564b0f77,train,3
IMG_06163,f1e18592-a892-474e-b926-3e8a5cb1c56c.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/f1e18592-a892-474e-b926-3e8a5cb1c56c.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,532,1.19,215.06,537.51,97.25,1.025,Good_Quality,9511525e5e62cc7b,train,3
IMG_03427,2ff0a894-c46b-43d5-9aa2-759fac6894ab.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/2ff0a894-c46b-43d5-9aa2-759fac6894ab.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,635,547,1.161,222.98,656.95,100.95,0.72,Good_Quality,9593db4d4c623273,train,3
IMG_07765,8ab6073f-a2c9-46f0-b374-da7d7a285230.jpg,upper-gi-tract/anatomical-landmarks/pylorus/8ab6073f-a2c9-46f0-b374-da7d7a285230.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1011,1.208,895.31,128.69,139.85,0.557,Good_Quality,9131514745cf4e6f,train,3
IMG_02556,7203a48b-a605-4d1a-9690-636089af8a2f.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/7203a48b-a605-4d1a-9690-636089af8a2f.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1,17,571,532,1.073,192.31,178.29,96.9,1.664,Good_Quality,953b54e844c875ee,train,3
IMG_06158,f0da69b6-1a35-4952-a60b-fc5a688e99e2.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/f0da69b6-1a35-4952-a60b-fc5a688e99e2.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,531,1.192,185.22,583.59,99.01,2.576,Good_Quality,9595d5d453574e06,train,3
IMG_01520,1b55a7d6-c016-40a8-865d-5e4bfa30a341.jpg,lower-gi-tract/pathological-findings/polyps/1b55a7d6-c016-40a8-865d-5e4bfa30a341.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,622,531,1.171,37.0,385.17,102.76,0.601,Good_Quality,9561150a521ff2fb,train,3
IMG_03614,7d93fb16-1e48-457a-a830-8569a01c4447.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/7d93fb16-1e48-457a-a830-8569a01c4447.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,189.47,584.22,114.21,0.48,Good_Quality,d1c8152dca3f5ae1,train,3
IMG_02168,bbdef1ba-ba67-415c-a4d0-a012b09df5d2.jpg,lower-gi-tract/pathological-findings/polyps/bbdef1ba-ba67-415c-a4d0-a012b09df5d2.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,622,528,1.178,39.77,310.59,108.5,0.67,Good_Quality,d4c11605531e5aff,train,3
IMG_01917,7d16f96e-5304-46b1-9c31-c909b8e73793.jpg,lower-gi-tract/pathological-findings/polyps/7d16f96e-5304-46b1-9c31-c909b8e73793.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,615,529,1.163,29.15,248.84,86.33,1.524,Good_Quality,cc611e1ffa1c6a70,train,3
IMG_01599,2eabcf92-6f6f-469e-89f7-11ab43a769b3.jpg,lower-gi-tract/pathological-findings/polyps/2eabcf92-6f6f-469e-89f7-11ab43a769b3.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,598,546,1.095,36.14,578.34,106.21,0.711,Good_Quality,c4d6033e4fc936c3,train,3
IMG_02789,36f7c88e-d0bc-44e6-aadd-a1ca8fc28cbc.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/36f7c88e-d0bc-44e6-aadd-a1ca8fc28cbc.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,606,529,1.146,174.65,102.32,80.87,0.297,Good_Quality,c491374401ff1ef3,train,3
IMG_06137,ec3f046a-c60c-4a08-9617-4d842a87f0b7.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/ec3f046a-c60c-4a08-9617-4d842a87f0b7.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,532,1.19,214.14,556.48,98.43,0.486,Good_Quality,95855155567b5a36,train,3
IMG_02998,b0faa2a2-3aff-4bc1-924f-cb6c8167fb0f.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/b0faa2a2-3aff-4bc1-924f-cb6c8167fb0f.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,603,532,1.133,228.11,253.27,101.58,0.0,Good_Quality,a07847c3158f5fd8,train,3
IMG_07039,d69da18f-29d5-4c19-bf9b-fdf0a685717b.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/d69da18f-29d5-4c19-bf9b-fdf0a685717b.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,531,1.192,216.95,595.76,94.55,0.404,Good_Quality,d5114e99664b37ac,train,3
IMG_08144,eceadd3d-83f0-4985-938d-76e7dedf1e6e.jpg,upper-gi-tract/anatomical-landmarks/pylorus/eceadd3d-83f0-4985-938d-76e7dedf1e6e.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,857.98,339.94,113.33,0.638,Good_Quality,94b5515546ac3773,train,3
IMG_01033,0a6b6e52-87f6-4f46-a32a-cdcb466f48db.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/0a6b6e52-87f6-4f46-a32a-cdcb466f48db.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,609,532,1.145,190.88,453.31,97.78,0.182,Good_Quality,d4235fa7333cc8c4,train,3
IMG_09405,793453c7-8a77-4685-bd67-4b4fdb9d8830.jpg,upper-gi-tract/anatomical-landmarks/z-line/793453c7-8a77-4685-bd67-4b4fdb9d8830.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1015,1.207,701.6,37.3,160.43,0.061,Motion_Blur,812b15db50ba4bfc,train,3
IMG_05269,0f66bafd-c455-4449-bd64-48ad4729ea4c.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/0f66bafd-c455-4449-bd64-48ad4729ea4c.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,529,1.178,208.22,153.19,99.54,0.772,Good_Quality,c03c0c9327f337e9,train,3
IMG_02680,00064260-95ca-47fc-9103-2b526f59fada.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1-2/00064260-95ca-47fc-9103-2b526f59fada.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1-2,18,628,529,1.187,264.11,563.09,116.92,0.909,Good_Quality,d483572446ff0ee1,train,3
IMG_05515,4d276d22-fe2d-4624-9d4c-857c24c4c523.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/4d276d22-fe2d-4624-9d4c-857c24c4c523.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,531,1.173,215.53,247.02,100.36,2.179,Good_Quality,b5a414d0465bdb6e,train,3
IMG_08219,020a2462-044f-40f3-956a-2e2e46d0f9e8.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/020a2462-044f-40f3-956a-2e2e46d0f9e8.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1011,1.208,743.13,282.48,135.32,0.664,Good_Quality,b46311ec50ff0f62,train,3
IMG_01432,0603cd1e-53bf-43d7-8a74-d424ff6a6bb2.jpg,lower-gi-tract/pathological-findings/polyps/0603cd1e-53bf-43d7-8a74-d424ff6a6bb2.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,621,531,1.169,27.85,227.65,106.17,0.256,Good_Quality,953b56fc5aa062cc,train,3
IMG_09625,b0b44eda-a9db-48fd-ab65-57199d1b13a8.jpg,upper-gi-tract/anatomical-landmarks/z-line/b0b44eda-a9db-48fd-ab65-57199d1b13a8.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1011,1.208,893.89,351.18,128.74,0.435,Good_Quality,c00715ba14ef4bde,train,3
IMG_08431,47556eaa-c8eb-4fab-adbb-38399ada73e5.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/47556eaa-c8eb-4fab-adbb-38399ada73e5.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,613,524,1.17,241.18,330.32,132.71,6.287,High_Reflection,e44741bf01b84f7c,train,3
IMG_00070,0d63ea03-407a-44f4-a8e8-7af9fa7b72b6.jpg,lower-gi-tract/anatomical-landmarks/cecum/0d63ea03-407a-44f4-a8e8-7af9fa7b72b6.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,532,1.19,196.37,251.57,110.6,0.014,Good_Quality,d0215f23501f6f3b,train,3
IMG_05449,3da40dae-d3c6-4c60-bbfc-1652fb6b0469.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/3da40dae-d3c6-4c60-bbfc-1652fb6b0469.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,632,532,1.188,199.21,527.19,78.03,0.121,Good_Quality,912667c940db3e4f,train,3
IMG_07788,901f3052-dcb2-468b-b1e3-4416878c1f60.jpg,upper-gi-tract/anatomical-landmarks/pylorus/901f3052-dcb2-468b-b1e3-4416878c1f60.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,814.39,300.35,137.37,0.239,Good_Quality,81cb443a533b5acf,train,3
IMG_05910,b4c684cd-1b55-41ad-a32d-ee8e6203c853.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/b4c684cd-1b55-41ad-a32d-ee8e6203c853.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,532,1.19,226.33,358.36,101.51,0.486,Good_Quality,d40a47c9d61b66ec,train,3
IMG_00582,9174dd1b-0939-4633-9a11-10a1e091943c.jpg,lower-gi-tract/anatomical-landmarks/cecum/9174dd1b-0939-4633-9a11-10a1e091943c.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,619,547,1.132,230.1,317.98,116.32,0.323,Good_Quality,d4a00f0541167fff,train,3
IMG_05797,986465c3-5254-48b8-b1b9-58ff95a169b3.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/986465c3-5254-48b8-b1b9-58ff95a169b3.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,532,1.19,207.82,573.85,94.32,2.005,Good_Quality,9668c5130d63ddd6,train,3
IMG_03041,cb185af1-dd1b-4b0a-9a2a-89a22cd7435c.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/cb185af1-dd1b-4b0a-9a2a-89a22cd7435c.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,571,532,1.073,183.51,131.27,103.76,0.331,Good_Quality,c53b00fe41ee11ed,train,3
IMG_10642,e7df8580-e370-4775-bf3b-608860b1231a.jpg,upper-gi-tract/pathological-findings/esophagitis-b-d/e7df8580-e370-4775-bf3b-608860b1231a.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-b-d,8,1221,1012,1.207,781.19,140.77,158.14,8.448,High_Reflection,8137d57611e75b88,train,3
IMG_08903,e7afa742-30f9-4330-b0be-6d5e2c1d4693.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/e7afa742-30f9-4330-b0be-6d5e2c1d4693.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1010,1.209,796.35,82.79,84.0,9.333,High_Reflection,e41bc0f318ef7388,train,3
IMG_09674,bcc0bfd2-79a6-4202-befd-31220f46c399.jpg,upper-gi-tract/anatomical-landmarks/z-line/bcc0bfd2-79a6-4202-befd-31220f46c399.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1013,1.209,771.19,87.56,155.38,1.075,Good_Quality,840f509d4577667e,train,3
IMG_05647,72555516-ab35-4947-9bc5-3b76e5bfce07.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/72555516-ab35-4947-9bc5-3b76e5bfce07.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,530,1.175,203.69,377.91,112.19,4.219,High_Reflection,f497007f8638cf70,train,3
IMG_09139,2944d70b-e1ca-4c96-a6c7-f070c572c15e.jpg,upper-gi-tract/anatomical-landmarks/z-line/2944d70b-e1ca-4c96-a6c7-f070c572c15e.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1015,1.207,672.84,40.7,163.3,0.283,Motion_Blur,c01501bf55bd173b,train,3
IMG_07520,4ea1b204-d9dd-4053-af5d-221e1f3a22d2.jpg,upper-gi-tract/anatomical-landmarks/pylorus/4ea1b204-d9dd-4053-af5d-221e1f3a22d2.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1020,1.197,925.34,651.08,130.76,0.891,Good_Quality,a10f156f50361bf6,train,3
IMG_07369,267a1318-c09f-4b5a-92c0-6d9dda88a1a9.jpg,upper-gi-tract/anatomical-landmarks/pylorus/267a1318-c09f-4b5a-92c0-6d9dda88a1a9.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,735.52,93.87,124.9,0.469,Good_Quality,c03e403b01ff276f,train,3
IMG_08046,d55cf974-80a9-4852-ba49-40b039523aff.jpg,upper-gi-tract/anatomical-landmarks/pylorus/d55cf974-80a9-4852-ba49-40b039523aff.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,676.1,79.42,114.46,0.715,Motion_Blur,d09601c9417b37ef,train,3
IMG_00415,63884ea3-e9c3-4974-b5f2-e140337aeb99.jpg,lower-gi-tract/anatomical-landmarks/cecum/63884ea3-e9c3-4974-b5f2-e140337aeb99.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,607,532,1.141,194.91,403.63,107.8,0.499,Good_Quality,94407fbb055f592c,train,3
IMG_09817,e5eaf7e6-56ba-4d48-8a8f-5a16fdb7eb28.jpg,upper-gi-tract/anatomical-landmarks/z-line/e5eaf7e6-56ba-4d48-8a8f-5a16fdb7eb28.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1020,1.197,1069.56,888.58,138.85,0.062,Good_Quality,818d11c655b25f77,train,3
IMG_09797,e0e841c2-873b-4a3a-bb0e-e412be9c7658.jpg,upper-gi-tract/anatomical-landmarks/z-line/e0e841c2-873b-4a3a-bb0e-e412be9c7658.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1012,1.207,968.65,216.94,124.45,1.925,Good_Quality,d11780ef44ee4673,train,3
IMG_02555,6df30cd5-8144-43ee-9871-a1d21a6a4c4c.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/6df30cd5-8144-43ee-9871-a1d21a6a4c4c.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1,17,623,530,1.175,264.44,439.34,117.73,0.86,Good_Quality,90e5471456716e77,train,3
IMG_07148,f1e89ca6-3d40-41cc-8786-458f7aafcc5d.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/f1e89ca6-3d40-41cc-8786-458f7aafcc5d.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,532,1.19,213.24,497.15,101.12,0.092,Good_Quality,952356344b1679ee,train,3
IMG_07121,eb3e6376-f674-4b9c-982c-55574e04a761.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/eb3e6376-f674-4b9c-982c-55574e04a761.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,616,532,1.158,226.7,694.77,95.84,0.952,Good_Quality,954a95215bad6e17,train,3
IMG_09548,9acd595c-e8e0-422b-a644-409439ebb01b.jpg,upper-gi-tract/anatomical-landmarks/z-line/9acd595c-e8e0-422b-a644-409439ebb01b.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1012,1.207,678.48,40.48,148.64,0.161,Motion_Blur,84c1519f55be1f38,train,3
IMG_08453,4d57f56c-ff31-4c6d-9669-5cf9ba627192.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/4d57f56c-ff31-4c6d-9669-5cf9ba627192.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1279,1023,1.25,625.32,27.13,107.99,0.004,Motion_Blur,f00c85c9972669fb,train,3
IMG_05975,c27b9450-8452-4e63-b73b-4366e3987fce.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/c27b9450-8452-4e63-b73b-4366e3987fce.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,630,531,1.186,192.83,498.66,92.89,0.334,Good_Quality,950d4b992e665b4e,train,3
IMG_09809,e43efa3d-3b7f-48e7-9274-d6c097e01dc4.jpg,upper-gi-tract/anatomical-landmarks/z-line/e43efa3d-3b7f-48e7-9274-d6c097e01dc4.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1012,1.207,672.2,33.45,143.33,2.597,Motion_Blur,c039554457f1725f,train,3
IMG_03633,82ee28eb-ca9d-4e3e-9304-e6c97ddbf3ad.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/82ee28eb-ca9d-4e3e-9304-e6c97ddbf3ad.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,609,531,1.147,172.15,649.34,97.98,2.036,Good_Quality,d0180f07790fe7f1,train,3
IMG_00213,30db6fc4-354f-4f2e-9876-636b6a05fd02.jpg,lower-gi-tract/anatomical-landmarks/cecum/30db6fc4-354f-4f2e-9876-636b6a05fd02.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,221.99,276.37,110.32,0.463,Good_Quality,c001150fd68f4eff,train,3
IMG_06706,82aa4e18-057c-4a33-b307-020e126aae7e.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/82aa4e18-057c-4a33-b307-020e126aae7e.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,532,1.19,211.39,594.29,104.25,0.348,Good_Quality,d104751f27cc5b0f,train,3
IMG_01788,5ea75762-e7d5-4ebb-b062-21059955ab9c.jpg,lower-gi-tract/pathological-findings/polyps/5ea75762-e7d5-4ebb-b062-21059955ab9c.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,619,528,1.172,47.93,279.53,97.74,0.269,Good_Quality,d10d04f1367d3f34,train,3
IMG_01114,3ad6bfd4-c3c2-431f-b79c-626fa4376e6c.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/3ad6bfd4-c3c2-431f-b79c-626fa4376e6c.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,616,532,1.158,201.37,495.04,91.49,1.391,Good_Quality,9535c5f516d45a34,train,3
IMG_04233,42f74cf3-4e1d-4e9e-8557-16cc3b04141f.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/42f74cf3-4e1d-4e9e-8557-16cc3b04141f.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,151.36,632.69,112.15,2.711,Good_Quality,f18415155557567e,train,3
IMG_05742,8bbdb401-bd1d-426b-a625-6f826352122b.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/8bbdb401-bd1d-426b-a625-6f826352122b.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,635,547,1.161,239.31,514.09,98.7,2.886,Good_Quality,8235555644df5ada,train,3
IMG_06250,089dc7a4-f90f-469d-b3e6-884db7b98eec.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/089dc7a4-f90f-469d-b3e6-884db7b98eec.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,635,548,1.159,254.15,565.8,100.85,0.597,Good_Quality,950e54e956f96b12,train,3
IMG_09158,2f6d6163-4823-4851-8423-262fa4ccd199.jpg,upper-gi-tract/anatomical-landmarks/z-line/2f6d6163-4823-4851-8423-262fa4ccd199.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1013,1.209,794.48,80.96,145.54,0.013,Good_Quality,8517513d15ff5a18,train,3
IMG_02597,9f6cea75-dba9-4d7c-a7b2-8cbba94ff0b5.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/9f6cea75-dba9-4d7c-a7b2-8cbba94ff0b5.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1,17,635,548,1.159,219.08,241.49,111.15,0.83,Good_Quality,d0604500472fdfff,train,3
